id,emotion
1606707,neutral
1606702,neutral
1606695,neutral
1606685,neutral
1606681,neutral
1606669,neutral
1606662,neutral
1606653,neutral
1606624,neutral
1606609,neutral
1606591,neutral
1606581,neutral
1606563,neutral
1606560,neutral
1606556,neutral
1606547,neutral
1606537,neutral
1606526,neutral
1606508,neutral
1606498,neutral
1606478,neutral
1606467,neutral
1606459,neutral
1606449,neutral
1606441,neutral
1606431,neutral
1606422,neutral
1606414,neutral
1606403,neutral
1606392,neutral
1606383,neutral
1606371,neutral
1606363,neutral
1606348,neutral
1606338,neutral
1606327,neutral
1606313,neutral
1606306,neutral
1606303,neutral
1606298,neutral
1606291,neutral
1606288,neutral
1606200,neutral
1606193,neutral
1606174,neutral
1606159,neutral
1606152,neutral
1606142,neutral
1606122,neutral
1606109,neutral
1606097,neutral
1606079,neutral
1606060,neutral
1606054,neutral
1606044,neutral
1606036,neutral
1606031,neutral
1606018,neutral
1606008,neutral
1605994,neutral
1605992,neutral
1605978,neutral
1605973,neutral
1605959,neutral
1605947,positive
1605938,neutral
1605926,neutral
1605909,neutral
1605904,neutral
1605895,neutral
1605886,neutral
1605876,neutral
1605839,neutral
1605818,neutral
1605811,neutral
1605803,neutral
1605798,neutral
1605782,neutral
1605766,neutral
1605753,neutral
1605745,neutral
1605735,neutral
1605719,neutral
1605714,neutral
1605701,neutral
1605687,neutral
1605674,neutral
1605664,neutral
1605578,neutral
1605573,neutral
1605565,neutral
1605558,neutral
1605546,neutral
1605537,neutral
1605532,neutral
1605518,neutral
1605507,neutral
1605482,neutral
1605463,neutral
1605448,neutral
1605441,neutral
1605434,neutral
1605430,positive
1605425,neutral
1605418,neutral
1605406,neutral
1605390,neutral
1605380,neutral
1605378,neutral
1605365,neutral
1605354,neutral
1605342,neutral
1605330,neutral
1605318,neutral
1605316,neutral
1605309,neutral
1605294,neutral
1605286,neutral
1605264,neutral
1605251,neutral
1605244,neutral
1605228,neutral
1605210,neutral
1605194,neutral
1605170,neutral
1605157,neutral
1605144,neutral
1605137,neutral
1605133,neutral
1605126,neutral
1605109,neutral
1605096,neutral
1605086,neutral
1605083,neutral
1605006,neutral
1604996,neutral
1604985,neutral
1604974,neutral
1604962,neutral
1604952,neutral
1604938,neutral
1604930,neutral
1604924,neutral
1604918,neutral
1604909,neutral
1604902,neutral
1604891,neutral
1604886,neutral
1604869,neutral
1604858,neutral
1604845,neutral
1604833,neutral
1604828,neutral
1604820,neutral
1604816,neutral
1604810,neutral
1604800,neutral
1604794,neutral
1604787,neutral
1604778,neutral
1604765,neutral
1604756,neutral
1604744,neutral
1604737,neutral
1604721,neutral
1604716,neutral
1604713,neutral
1604705,neutral
1604692,neutral
1604686,neutral
1604679,neutral
1604672,neutral
1604664,neutral
1604658,neutral
1604650,neutral
1604645,neutral
1604637,neutral
1604631,neutral
1604620,neutral
1604618,neutral
1604566,neutral
1604560,neutral
1604540,neutral
1604522,neutral
1604509,neutral
1604504,neutral
1604499,neutral
1604494,neutral
1604481,neutral
1604453,neutral
1604447,neutral
1604434,neutral
1604420,neutral
1604409,neutral
1604403,neutral
1604380,neutral
1604366,neutral
1604362,neutral
1604356,neutral
1604348,neutral
1604333,neutral
1604321,neutral
1604307,neutral
1604294,neutral
1604281,neutral
1604272,neutral
1604265,neutral
1604260,neutral
1604249,neutral
1604229,neutral
1604220,neutral
1604216,neutral
1604206,neutral
1604189,neutral
1604176,neutral
1604156,positive
1604149,neutral
1604138,neutral
1604123,neutral
1604112,neutral
1604102,neutral
1604078,neutral
1604064,neutral
1604056,neutral
1604054,neutral
1603974,neutral
1603972,neutral
1603965,neutral
1603953,neutral
1603940,neutral
1603922,neutral
1603919,neutral
1603903,neutral
1603894,neutral
1603882,neutral
1603874,neutral
1603867,neutral
1603859,neutral
1603857,neutral
1603850,neutral
1603837,neutral
1603823,neutral
1603809,neutral
1603793,neutral
1603776,neutral
1603767,neutral
1603752,neutral
1603739,neutral
1603728,neutral
1603723,neutral
1603712,neutral
1603701,neutral
1603693,neutral
1603682,neutral
1603679,neutral
1603667,neutral
1603660,neutral
1603653,neutral
1603645,neutral
1603631,neutral
1603618,neutral
1603607,neutral
1603590,neutral
1603580,neutral
1603574,neutral
1603566,neutral
1603549,neutral
1603540,neutral
1603524,neutral
1603514,neutral
1603505,neutral
1603502,neutral
1603415,neutral
1603400,neutral
1603385,neutral
1603368,neutral
1603354,neutral
1603329,neutral
1603309,neutral
1603299,neutral
1603272,neutral
1603261,neutral
1603239,neutral
1603222,positive
1603213,neutral
1603206,neutral
1603197,neutral
1603181,neutral
1603171,neutral
1603160,neutral
1603158,neutral
1603151,neutral
1603135,neutral
1603125,neutral
1603107,neutral
1603093,neutral
1603086,neutral
1603082,neutral
1603073,neutral
1603063,neutral
1603043,neutral
1603032,neutral
1603019,neutral
1603010,neutral
1603000,neutral
1602993,neutral
1602977,neutral
1602965,neutral
1602947,neutral
1602935,positive
1602925,neutral
1602909,neutral
1602893,neutral
1602886,neutral
1602864,neutral
1602848,neutral
1602834,neutral
1602821,neutral
1602735,neutral
1602720,neutral
1602713,neutral
1602696,neutral
1602680,neutral
1602671,neutral
1602657,neutral
1602639,neutral
1602607,neutral
1602593,neutral
1602576,neutral
1602561,neutral
1602552,neutral
1602534,neutral
1602524,neutral
1602502,neutral
1602485,neutral
1602475,neutral
1602464,neutral
1602456,neutral
1602432,neutral
1602413,neutral
1602405,neutral
1602396,neutral
1602379,neutral
1602364,neutral
1602343,neutral
1602329,neutral
1602312,neutral
1602296,neutral
1602274,neutral
1602258,neutral
1602252,neutral
1602246,neutral
1602240,neutral
1602225,neutral
1602214,neutral
1602197,neutral
1602187,neutral
1602178,neutral
1602168,neutral
1602152,neutral
1602140,neutral
1602129,neutral
1602128,neutral
1602042,neutral
1602032,neutral
1602019,neutral
1602003,neutral
1601995,neutral
1601987,neutral
1601975,neutral
1601971,neutral
1601960,neutral
1601944,neutral
1601924,neutral
1601909,neutral
1601898,neutral
1601891,neutral
1601879,neutral
1601869,neutral
1601855,neutral
1601836,neutral
1601824,neutral
1601815,neutral
1601804,neutral
1601787,neutral
1601772,neutral
1601739,neutral
1601720,neutral
1601698,neutral
1601685,neutral
1601675,neutral
1601662,neutral
1601645,neutral
1601617,neutral
1601602,neutral
1601598,neutral
1601593,neutral
1601583,neutral
1601568,neutral
1601561,neutral
1601549,neutral
1601533,neutral
1601516,neutral
1601508,neutral
1601489,neutral
1601477,neutral
1601450,neutral
1601437,neutral
1601423,neutral
1601415,neutral
1601359,neutral
1601350,neutral
1601332,neutral
1601313,positive
1601303,neutral
1601295,neutral
1601285,neutral
1601281,neutral
1601269,neutral
1601254,neutral
1601237,neutral
1601210,neutral
1601201,neutral
1601194,neutral
1601182,neutral
1601164,neutral
1601153,neutral
1601145,neutral
1601126,neutral
1601102,neutral
1601089,neutral
1601075,neutral
1601052,positive
1601041,neutral
1601021,neutral
1601007,neutral
1600999,neutral
1600987,neutral
1600966,neutral
1600951,neutral
1600927,neutral
1600902,neutral
1600881,neutral
1600839,neutral
1600820,neutral
1600793,neutral
1600773,neutral
1600762,neutral
1600741,neutral
1600728,neutral
1600704,neutral
1600690,neutral
1600675,neutral
1600663,neutral
1600647,neutral
1600640,neutral
1600536,neutral
1600519,neutral
1600501,neutral
1600488,neutral
1600468,neutral
1600452,neutral
1600437,neutral
1600412,neutral
1600396,neutral
1600377,neutral
1600363,neutral
1600338,neutral
1600315,neutral
1600297,neutral
1600288,neutral
1600271,neutral
1600262,neutral
1600245,neutral
1600223,neutral
1600212,neutral
1600199,neutral
1600177,neutral
1600167,neutral
1600152,neutral
1600143,neutral
1600129,neutral
1600119,neutral
1600107,neutral
1600085,neutral
1600076,neutral
1600052,neutral
1600037,neutral
1600030,neutral
1600016,neutral
1600004,neutral
1599999,neutral
1599979,neutral
1599952,neutral
1599926,neutral
1599916,neutral
1599899,neutral
1599889,neutral
1599865,neutral
1599850,neutral
1599828,neutral
1599823,neutral
1599760,neutral
1599741,neutral
1599723,neutral
1599704,neutral
1599680,neutral
1599665,neutral
1599647,neutral
1599623,neutral
1599606,neutral
1599593,neutral
1599577,neutral
1599562,neutral
1599550,neutral
1599543,neutral
1599511,neutral
1599480,neutral
1599460,neutral
1599435,neutral
1599416,neutral
1599402,neutral
1599384,neutral
1599362,neutral
1599352,neutral
1599336,neutral
1599322,neutral
1599314,neutral
1599298,neutral
1599280,neutral
1599277,neutral
1599239,neutral
1599219,neutral
1599206,neutral
1599182,neutral
1599163,neutral
1599149,neutral
1599124,neutral
1599105,neutral
1599095,neutral
1599084,neutral
1599062,neutral
1599047,neutral
1599026,neutral
1599011,neutral
1599000,neutral
1598993,neutral
1598915,neutral
1598909,neutral
1598904,neutral
1598895,neutral
1598877,neutral
1598852,neutral
1598826,neutral
1598811,neutral
1598792,neutral
1598769,neutral
1598757,neutral
1598743,neutral
1598723,neutral
1598713,neutral
1598700,neutral
1598685,neutral
1598667,neutral
1598661,neutral
1598649,neutral
1598633,neutral
1598613,neutral
1598596,neutral
1598580,neutral
1598560,neutral
1598548,neutral
1598533,neutral
1598523,neutral
1598518,neutral
1598503,neutral
1598496,neutral
1598461,neutral
1598443,neutral
1598429,neutral
1598416,neutral
1598402,neutral
1598385,neutral
1598370,neutral
1598358,neutral
1598340,neutral
1598331,neutral
1598299,neutral
1598276,neutral
1598261,neutral
1598251,neutral
1598232,neutral
1598227,neutral
1598152,neutral
1598144,neutral
1598129,neutral
1598103,neutral
1598090,neutral
1598080,neutral
1598073,neutral
1598061,neutral
1598045,neutral
1598034,neutral
1598017,neutral
1598008,neutral
1597989,neutral
1597979,neutral
1597970,neutral
1597953,neutral
1597932,neutral
1597911,neutral
1597895,neutral
1597887,neutral
1597881,neutral
1597866,neutral
1597855,neutral
1597842,positive
1597837,neutral
1597814,neutral
1597799,neutral
1597788,neutral
1597775,neutral
1597762,neutral
1597748,neutral
1597729,neutral
1597718,neutral
1597702,neutral
1597691,neutral
1597669,neutral
1597640,neutral
1597623,neutral
1597604,neutral
1597598,neutral
1597576,neutral
1597564,neutral
1597548,neutral
1597538,neutral
1597512,neutral
1597503,neutral
1597435,neutral
1597430,neutral
1597422,neutral
1597409,neutral
1597395,neutral
1597379,neutral
1597363,neutral
1597353,neutral
1597334,neutral
1597322,neutral
1597319,neutral
1597310,neutral
1597282,neutral
1597268,neutral
1597244,neutral
1597226,neutral
1597202,neutral
1597188,neutral
1597171,neutral
1597153,neutral
1597148,neutral
1597125,neutral
1597101,neutral
1597084,neutral
1597065,neutral
1597050,neutral
1597042,neutral
1597031,neutral
1597018,neutral
1597012,neutral
1596995,neutral
1596979,neutral
1596965,neutral
1596936,neutral
1596908,neutral
1596897,neutral
1596867,neutral
1596854,neutral
1596834,neutral
1596824,neutral
1596807,neutral
1596792,neutral
1596774,neutral
1596756,neutral
1596722,neutral
1596706,neutral
1596632,neutral
1596615,neutral
1596605,neutral
1596595,neutral
1596586,neutral
1596574,neutral
1596563,neutral
1596553,neutral
1596544,neutral
1596534,neutral
1596521,neutral
1596513,neutral
1596507,neutral
1596503,neutral
1596487,neutral
1596474,neutral
1596460,neutral
1596454,neutral
1596444,neutral
1596431,neutral
1596427,neutral
1596409,neutral
1596389,neutral
1596373,neutral
1596363,neutral
1596357,neutral
1596343,neutral
1596335,neutral
1596321,neutral
1596314,neutral
1596297,neutral
1596283,neutral
1596271,neutral
1596257,neutral
1596248,neutral
1596226,neutral
1596214,neutral
1596197,neutral
1596185,neutral
1596169,neutral
1596141,neutral
1596128,neutral
1596114,neutral
1596098,neutral
1596078,neutral
1596067,neutral
1596001,neutral
1595988,neutral
1595976,neutral
1595961,neutral
1595953,neutral
1595941,neutral
1595930,neutral
1595920,neutral
1595908,neutral
1595900,neutral
1595890,neutral
1595876,neutral
1595868,neutral
1595860,neutral
1595849,neutral
1595841,neutral
1595827,neutral
1595818,neutral
1595812,neutral
1595796,neutral
1595789,neutral
1595771,neutral
1595732,neutral
1595722,neutral
1595712,neutral
1595702,neutral
1595692,neutral
1595685,neutral
1595674,neutral
1595660,neutral
1595641,positive
1595629,neutral
1595617,neutral
1595607,neutral
1595592,neutral
1595577,neutral
1595567,neutral
1595553,neutral
1595545,neutral
1595537,neutral
1595524,neutral
1595519,neutral
1595511,neutral
1595506,neutral
1595494,neutral
1595493,neutral
1595423,neutral
1595418,neutral
1595410,neutral
1595401,neutral
1595396,neutral
1595385,neutral
1595373,neutral
1595354,neutral
1595339,neutral
1595329,neutral
1595314,neutral
1595301,neutral
1595293,neutral
1595287,neutral
1595269,neutral
1595230,neutral
1595213,neutral
1595201,neutral
1595194,neutral
1595178,neutral
1595170,neutral
1595146,neutral
1595128,neutral
1595108,neutral
1595095,neutral
1595082,positive
1595065,neutral
1595048,neutral
1595025,neutral
1595011,neutral
1594978,neutral
1594960,neutral
1594945,neutral
1594936,neutral
1594916,neutral
1594902,neutral
1594893,neutral
1594875,neutral
1594862,neutral
1594853,neutral
1594847,neutral
1594837,neutral
1594830,neutral
1594823,neutral
1594820,neutral
1594814,neutral
1594722,neutral
1594716,neutral
1594699,neutral
1594682,neutral
1594669,neutral
1594660,neutral
1594644,neutral
1594639,neutral
1594636,neutral
1594629,neutral
1594616,neutral
1594608,neutral
1594598,neutral
1594586,neutral
1594581,neutral
1594573,neutral
1594555,neutral
1594534,neutral
1594523,neutral
1594517,neutral
1594500,neutral
1594473,neutral
1594444,neutral
1594436,neutral
1594408,neutral
1594396,neutral
1594390,neutral
1594378,neutral
1594368,neutral
1594352,neutral
1594328,neutral
1594316,neutral
1594301,neutral
1594292,neutral
1594271,neutral
1594253,neutral
1594235,neutral
1594216,neutral
1594205,neutral
1594199,positive
1594187,neutral
1594182,neutral
1594166,neutral
1594160,neutral
1594145,neutral
1594140,neutral
1594085,neutral
1594072,neutral
1594048,neutral
1594040,neutral
1594024,neutral
1594006,neutral
1593992,neutral
1593979,neutral
1593963,positive
1593946,neutral
1593933,neutral
1593904,neutral
1593899,neutral
1593886,neutral
1593878,neutral
1593866,neutral
1593851,neutral
1593814,neutral
1593798,neutral
1593783,neutral
1593762,neutral
1593745,neutral
1593711,neutral
1593674,neutral
1593646,neutral
1593629,neutral
1593611,neutral
1593599,neutral
1593590,neutral
1593569,neutral
1593556,neutral
1593531,neutral
1593513,neutral
1593502,neutral
1593485,neutral
1593469,neutral
1593447,neutral
1593425,neutral
1593409,neutral
1593386,neutral
1593368,neutral
1593347,neutral
1593334,neutral
1593317,neutral
1593306,neutral
1593289,neutral
1593270,neutral
1593205,neutral
1593194,neutral
1593178,neutral
1593160,neutral
1593144,neutral
1593125,neutral
1593109,neutral
1593101,neutral
1593085,neutral
1593063,neutral
1593051,neutral
1593039,neutral
1593019,neutral
1593002,neutral
1592984,neutral
1592959,neutral
1592944,neutral
1592926,neutral
1592911,neutral
1592883,neutral
1592874,neutral
1592858,neutral
1592830,neutral
1592817,neutral
1592802,neutral
1592789,neutral
1592776,neutral
1592767,neutral
1592758,positive
1592755,neutral
1592733,neutral
1592722,neutral
1592695,neutral
1592681,neutral
1592674,neutral
1592661,neutral
1592652,neutral
1592640,neutral
1592631,neutral
1592598,neutral
1592583,neutral
1592556,neutral
1592550,neutral
1592534,neutral
1592530,neutral
1592433,neutral
1592430,neutral
1592419,neutral
1592409,neutral
1592402,neutral
1592394,neutral
1592387,neutral
1592376,neutral
1592364,neutral
1592348,neutral
1592336,neutral
1592313,neutral
1592300,neutral
1592295,neutral
1592284,neutral
1592276,neutral
1592264,neutral
1592253,neutral
1592233,neutral
1592218,neutral
1592202,neutral
1592191,positive
1592165,neutral
1592127,neutral
1592107,neutral
1592085,neutral
1592072,neutral
1592059,neutral
1592035,neutral
1592020,neutral
1591980,neutral
1591961,neutral
1591945,neutral
1591928,neutral
1591917,neutral
1591897,neutral
1591878,neutral
1591869,neutral
1591853,neutral
1591848,neutral
1591840,neutral
1591833,neutral
1591815,neutral
1591805,neutral
1591784,neutral
1591778,neutral
1591695,neutral
1591685,neutral
1591677,neutral
1591661,neutral
1591649,neutral
1591632,neutral
1591606,neutral
1591584,neutral
1591570,neutral
1591549,neutral
1591517,neutral
1591500,neutral
1591485,neutral
1591470,neutral
1591452,neutral
1591418,neutral
1591396,neutral
1591384,neutral
1591362,neutral
1591339,neutral
1591317,neutral
1591303,neutral
1591283,neutral
1591261,positive
1591248,neutral
1591238,neutral
1591226,neutral
1591207,neutral
1591192,neutral
1591168,neutral
1591160,neutral
1591146,neutral
1591125,neutral
1591112,neutral
1591097,neutral
1591074,neutral
1591060,neutral
1591041,neutral
1591028,neutral
1591015,neutral
1591000,neutral
1590987,neutral
1590977,neutral
1590964,neutral
1590954,neutral
1590861,neutral
1590850,neutral
1590836,neutral
1590827,neutral
1590816,neutral
1590793,neutral
1590769,neutral
1590746,neutral
